protein_id,n_samples,std_r2_mean,std_r2_std,04_r2_mean,04_r2_std,difference,std_scores,04_scores
P22413,66,0.15690303190431557,0.3078642144933594,0.13548581770870508,0.27224509656308815,-0.02141721419561049,"[0.2165231146366895, -0.2464102171450966, 0.5005961982213538]","[0.1937041621464073, -0.22322016454047322, 0.4359734555201812]"
Q9JIA7,34,0.05616934607379528,0.6258496687080306,0.03478993497601176,0.63239867562511,-0.02137941109778352,"[0.40201317088210564, -0.82232024441971, 0.5888151117589902]","[0.39826927304734905, -0.8546249459294852, 0.5607254778101715]"
P51575,47,0.1491238283127716,0.0675452867040797,0.12777335628313355,0.11460852725776305,-0.02135047202963805,"[0.2258036171605503, 0.16011654096168493, 0.061451326816079566]","[0.2894492643832023, 0.037018379731172835, 0.0568524247350255]"
Q8NFD2,54,-0.2081119094842049,0.2270518216624608,-0.22918063973663716,0.22610653459107827,-0.02106873025243225,"[-0.07102885646267709, -0.02518778821960055, -0.5281190837703371]","[-0.11333521963130888, -0.02899266334326378, -0.5452140362353388]"
Q96FL8,45,-0.14391250844450076,0.1485221901006053,-0.16483726374917596,0.14726752553947095,-0.02092475530467519,"[-0.08051048706256969, -0.34903035566506735, -0.002196682605865252]","[-0.09566645601452262, -0.3695494898279923, -0.029295845405012955]"
Q969S8,164,0.39526452919381283,0.1646388534309903,0.374426510788109,0.1626281796159044,-0.020838018405703818,"[0.448701536580008, 0.5648042553149384, 0.172287795686492]","[0.4251643721251609, 0.5433283686545063, 0.1547867915846598]"
O14730,59,0.04359689989761747,0.5127691108047334,0.022805471826357653,0.5585892068335001,-0.020791428071259815,"[0.3322628010355214, 0.47537352192175897, -0.676845623264428]","[0.32226449522265543, 0.5061447344065013, -0.7599928141500838]"
Q16659,64,0.11615963334441877,0.29608290143924987,0.09544615062392832,0.3056871753407874,-0.02071348272049045,"[0.052455598563571626, -0.21039311172166753, 0.5064164131913522]","[0.0739953843625335, -0.26775609590363203, 0.4800991634128835]"
P40306,72,0.28813580347450923,0.2643564731680879,0.26742650440622623,0.2802242021990229,-0.020709299068283005,"[0.5281954192595544, 0.4163096478731191, -0.08009765670914581]","[0.5104978805515761, 0.41695471068545986, -0.1251730780183573]"
Q91XA9,46,0.25611390813543355,0.3431255285837261,0.23550196428101133,0.3471139025326584,-0.02061194385442222,"[0.297688393332906, -0.1833693628469213, 0.654022693920316]","[0.31629063826168047, -0.22422158062896203, 0.6144368352103156]"
P00800,75,0.4177152738118292,0.2357342552791741,0.3971142725246619,0.2567082222390495,-0.020601001287167298,"[0.40388379676710007, 0.13616528412699214, 0.7130967405413953]","[0.40739156708776836, 0.07769955240260884, 0.7062516980836085]"
P49219,52,0.40727969466126906,0.26622411629801535,0.3867799135165269,0.3037128310282693,-0.020499781144742157,"[0.6541367170941823, 0.5300403952406503, 0.03766197164897456]","[0.6610766465950244, 0.5358713105735624, -0.03660821661900604]"
P13497,89,-0.09483501181797116,0.2813687701386462,-0.11527187200157747,0.26459966168442633,-0.020436860183606312,"[0.08528798629502121, 0.12238081724638783, -0.4921738389953225]","[-0.002607210873714072, 0.13742569411922434, -0.4806340992502427]"
Q99759,47,0.14191197717717366,0.13696305095993724,0.12153290445067422,0.15054330823838757,-0.020379072726499442,"[-0.04584876340209498, 0.2769960392337478, 0.19458865569986816]","[-0.09076295711621274, 0.24156542576524742, 0.21379624470298797]"
Q6DT37,50,-0.053612582543162,0.15057463595894155,-0.07395895258677306,0.17444943951130257,-0.020346370043611055,"[0.15537128233665687, -0.19350775856571323, -0.12270127140042963]","[0.1712957743725092, -0.21974877700663686, -0.17342385512619152]"
Q9NS75,77,0.6338333967848265,0.023375730518862044,0.613571292169813,0.027275603933403232,-0.020262104615013543,"[0.6090426860121769, 0.6272893049649676, 0.6651681993773348]","[0.5751266025644948, 0.6300655908290064, 0.6355216831159377]"
P37268,61,0.22820644971035772,0.11599842427251941,0.20839359896948592,0.08800842158491508,-0.0198128507408718,"[0.36803331123122096, 0.08399774151939132, 0.23258829638046086]","[0.3297313138465411, 0.12372281210615865, 0.171726670955758]"
O60427,38,0.10622126776161252,0.3040431329536807,0.08647550830402488,0.34380882015383907,-0.019745759457587636,"[0.49025926752941107, -0.2532774356543732, 0.08168197140979971]","[0.4738551020514006, -0.36169325623585524, 0.1472646790965293]"
Q15746,62,0.06326273847177426,0.15393386122604427,0.04372781622497616,0.18835839358170325,-0.0195349222467981,"[0.2714979619095935, -0.09582776873017962, 0.014118022235908856]","[0.2826071621453603, -0.1777942754884314, 0.026370562017999588]"
A0A2J8P2M1,39,-0.3169921129668795,0.25275084162789907,-0.3364549492671222,0.25460665149773815,-0.019462836300242703,"[-0.14279698718276368, -0.67439788056277, -0.13378147115510486]","[-0.21102838856831707, -0.691465944085502, -0.10687051514754753]"
P13807,37,-0.04362821608711039,0.14829318555627294,-0.0629658412827232,0.16743969703985176,-0.019337625195612808,"[-0.22816715153777123, 0.13492763121630535, -0.0376451279398653]","[-0.22985944803969582, 0.16595938398345322, -0.124997459791927]"
Q9HC98,49,-0.011700059614455674,0.30502359175627614,-0.030876553771540638,0.27984400754123073,-0.019176494157084965,"[-0.4293704043551152, 0.10373971867772336, 0.2905305068340248]","[-0.4095473074436027, 0.058832781939797574, 0.2580848641891832]"
Q9GZQ8,49,0.2848053963632577,0.1827415917874579,0.2657175898814195,0.23001666223817044,-0.019087806481838165,"[0.45403115989807485, 0.031036625633730885, 0.3693484035579673]","[0.4312710575497739, -0.05955766841841337, 0.4254393805128981]"
P46734,60,-0.30892237233441294,0.2823662131469714,-0.3278461377631821,0.29923427276706316,-0.018923765428769168,"[-0.032381113952107965, -0.19771411103643044, -0.6966718920147004]","[-0.06084053583771776, -0.17702037631445866, -0.74567750113737]"
Q9Y6R4,59,0.09343685844450356,0.12373205458296681,0.07452235669490422,0.1350433775208016,-0.01891450174959934,"[-0.07410860034513633, 0.220922531302447, 0.1334966443762]","[-0.09131416499819123, 0.23946961712629522, 0.07541161795660867]"
Q6P7A9,59,0.3365031439607047,0.16241313297963464,0.31772480406633447,0.17877868473781167,-0.018778339894370222,"[0.5258897962406015, 0.354355633380691, 0.1292640022608217]","[0.5220222402740095, 0.344570835251377, 0.086581336673617]"
Q13936,33,0.19908729072465403,0.08397732019583411,0.1807227309918038,0.11865495963902573,-0.018364559732850227,"[0.1975862423148309, 0.302680391721301, 0.09699523813783018]","[0.2071699515567148, 0.3110048960764096, 0.02399334534228703]"
P48147,41,-0.08843684111687249,0.06528122832542603,-0.10662932297490317,0.08637317905435116,-0.018192481858030685,"[0.00018027582180146773, -0.11032413520119655, -0.15516666397122236]","[0.015507796296749254, -0.16924130800546644, -0.1661544572159923]"
P04070,103,0.2693043166296775,0.06262269606317936,0.251133253630103,0.0638095616891776,-0.018171062999574494,"[0.2732830732798779, 0.3439343236778031, 0.19069555293135165]","[0.24352140559112034, 0.3328110921728743, 0.17706726312631438]"
P48426,96,0.18015554095223027,0.09203644319679437,0.16201912554970752,0.10629166525393491,-0.018136415402522754,"[0.13769357294204854, 0.09483233091033927, 0.307940719004303]","[0.12376402815552812, 0.055252719681046836, 0.30704062881254757]"
P23944,146,0.5846184047674299,0.10493642026679696,0.5665489725336172,0.09310884205043514,-0.018069432233812632,"[0.4399587159904256, 0.6856302867373165, 0.6282662115745474]","[0.4362627498457451, 0.6482150931450555, 0.615169074610051]"
P13631,67,0.25864586566548337,0.18845918459171,0.24057937183244127,0.2280410146861764,-0.018066493833042097,"[-0.007513392761738347, 0.4037560081915793, 0.3796949815666092]","[-0.08166232671684037, 0.4128479722572834, 0.39055246995688075]"
P30307,57,0.21781945809967526,0.1679785404761721,0.19980337903000567,0.16272763302000642,-0.018016079069669594,"[0.4456116540017715, 0.04554338322731233, 0.16230333706994193]","[0.42955904715785187, 0.07353811572212754, 0.0963129742100376]"
P00750,86,0.2594656375754512,0.2141805584189007,0.24153132200488547,0.2266700390012118,-0.01793431557056574,"[0.547909023208522, 0.035179736960755936, 0.1953081525570758]","[0.5566397436461343, 0.03299699908859177, 0.13495722327993032]"
Q7Z601,78,0.20278260586933428,0.08168103586736025,0.18485993117823452,0.093550910983378,-0.01792267469109976,"[0.10084815802943825, 0.2066890851263562, 0.3008105744522084]","[0.07639173883652117, 0.1734918333589457, 0.3046962213392367]"
Q86U44,176,0.3248011904716442,0.012703715506392993,0.3069882127971276,0.021024470964180707,-0.01781297767451656,"[0.33043122582928475, 0.3367612737368054, 0.30721107184884244]","[0.31262960110644233, 0.32944940192760475, 0.2788856353573358]"
C3SWJ7,93,0.3288757675998607,0.12839724228983249,0.3111117502937915,0.14695823505372332,-0.01776401730606919,"[0.4403284129316807, 0.3972965698618184, 0.14900232000608304]","[0.4704860695677956, 0.34694495268062897, 0.11590422863294991]"
Q9Y2R2,137,0.4022331806363926,0.01552240201632544,0.38450414831421265,0.016443309203255558,-0.017729032322179927,"[0.3829938351222941, 0.4026984481873953, 0.4210072585994883]","[0.3734249204197617, 0.37233750183530856, 0.40775002268756755]"
P00491,90,0.48904183637797605,0.046954182614960156,0.47135721267030223,0.03297337298385843,-0.01768462370767382,"[0.5469455371051071, 0.48823983466650245, 0.43194013736231873]","[0.510793268506783, 0.47319059106221806, 0.4300877784419055]"
Q9BW60,45,0.5336133184137902,0.13469615778698257,0.5160109105198745,0.15613517237376223,-0.01760240789391576,"[0.5012579653167422, 0.712362304633909, 0.3872196852907195]","[0.46318540802712005, 0.7280964594321124, 0.3567508641003909]"
P23795,110,0.4419800118942372,0.10296660137107475,0.424405572572404,0.10835894344599256,-0.01757443932183317,"[0.574512002560785, 0.32346810682310656, 0.42795992629881985]","[0.5645876564546882, 0.30070269932591576, 0.4079263619366079]"
Q9NPH5,95,0.6772344949198646,0.12579246606811575,0.659693198423155,0.12968923357975268,-0.017541296496709657,"[0.5013151497663895, 0.7422833669905871, 0.7881049680026175]","[0.4762942612671599, 0.7529952734076056, 0.7497900605946994]"
Q9ZTP8,60,0.02176918910258537,0.28496810097003517,0.004292319163087144,0.28324926314227383,-0.017476869939498225,"[0.18984298807409805, 0.2549445630713171, -0.379479983837659]","[0.13842660935576023, 0.2641062101515049, -0.38965586201800373]"
P27958,50,0.10855043491124379,0.32678666073793633,0.09107961423276616,0.3771086188457507,-0.017470820678477633,"[0.08720967682709235, -0.2805825270628255, 0.5190241549694645]","[0.05977488172182388, -0.35433349848783857, 0.5677974594643131]"
O15197,60,-0.22475030200469484,0.3357567593086141,-0.24221021503386067,0.3292354335057038,-0.01745991302916583,"[0.06938517719497017, -0.6946370962452371, -0.04899898696381766]","[0.04405417845994464, -0.7033573151685619, -0.06732750839296475]"
P70263,77,0.5112567132532656,0.05153477362432751,0.4938379743323919,0.058203278687950395,-0.0174187389208737,"[0.5752234123489761, 0.44902529940593583, 0.5095214280048848]","[0.5757924432424849, 0.44622513558766097, 0.4594963441670298]"
Q9Y5X4,49,-0.22609971226214673,0.4946405777464655,-0.24349026983367905,0.4828608492158914,-0.017390557571532322,"[0.22582045919690963, -0.9144774346593831, 0.010357838676033349]","[0.1968634144018545, -0.9156608886158837, -0.01167333528700798]"
Q07973,57,0.4766269421622635,0.17075478026770327,0.4596083511145001,0.1567280363149734,-0.017018591047763376,"[0.46293956466075226, 0.6922654686108314, 0.27467579321520674]","[0.4378504218020507, 0.6615120797013401, 0.2794625518401096]"
P40337,40,0.6363644250914651,0.06253358366488823,0.6194631582292135,0.068403802385209,-0.016901266862251574,"[0.6182171495141273, 0.5704802019127846, 0.7203959238474834]","[0.582216976731635, 0.5607676758922354, 0.7154048220637703]"
P29320,62,0.00591245300830671,0.1310876308149424,-0.010977070975209835,0.12441938879123926,-0.016889523983516546,"[0.0861274408542747, 0.11054651228503576, -0.17893659411439033]","[0.09055426668050981, 0.06271133633009085, -0.18619681593623016]"
P42264,63,0.08616538943184333,0.27358703849297916,0.06927817363961346,0.28327909347276725,-0.016887215792229876,"[-0.22331659719056374, 0.03980820668412666, 0.4420045588019671]","[-0.2533190521377844, 0.024861352885928167, 0.4362922201706966]"
P37058,59,0.27482665712657667,0.1718617157649169,0.25808327514263923,0.1739546675344616,-0.016743381983937433,"[0.04708558327074641, 0.3151772887380634, 0.46221709937092015]","[0.04235225974440382, 0.26355036350838856, 0.46834720217512527]"
P05362,33,0.2821860401994268,0.3197797354780526,0.2655008631244633,0.32428771556897545,-0.016685177074963475,"[0.21477619856022634, -0.07138226781463941, 0.7031641898526935]","[0.2026335317503003, -0.09648580326070011, 0.6903548608837897]"
P00347,42,0.4516872357583644,0.14066503712354167,0.4350357864549161,0.1393211625457408,-0.016651449303448307,"[0.6097404599524168, 0.2680453152937312, 0.47727593202894514]","[0.6080072059212243, 0.26684178133198566, 0.43025837211153817]"
O00398,40,0.628831717148728,0.039189106198027686,0.6121813036814895,0.044153132298368855,-0.0166504134672385,"[0.6835283677925212, 0.5937447631909836, 0.6092220204626793]","[0.6745082415804011, 0.5777370959821777, 0.5842985734818897]"
P06870,45,0.2583967356454732,0.1494027534167345,0.24195167013748867,0.16348139026451933,-0.016445065507984552,"[0.3444836830851665, 0.04824984423724121, 0.38245667961401186]","[0.3361029981336936, 0.012007493208254783, 0.37774451907051765]"
P19634,153,0.7699024118430312,0.09207389079525308,0.7534798829075756,0.1056215230531734,-0.016422528935455594,"[0.8577581819611075, 0.8092056795573631, 0.6427433740106229]","[0.8518401317232271, 0.801653778898501, 0.606945738100999]"
Q86X55,106,0.42032561415195974,0.09903369956590621,0.40392969090961633,0.11345797737457664,-0.016395923242343402,"[0.339735849788253, 0.36142131345201245, 0.5598196792156137]","[0.30419683702049494, 0.34494260465297943, 0.5626496310553746]"
Q9UIF9,94,0.2533453315429584,0.1979078210982973,0.23711866945856439,0.1910297852552256,-0.016226662084394022,"[0.08069399506139063, 0.14889653743052322, 0.5304454621369614]","[0.04940187333920054, 0.16272020547988153, 0.49923392955661106]"
Q9Y2U5,54,0.19598493572956746,0.12379415745673818,0.17979515181386707,0.15715149270395373,-0.01618978391570039,"[0.02491556011003715, 0.31375224171554605, 0.2492870053631192]","[-0.036809493699803575, 0.33118701094606895, 0.24500793819533584]"
O15111,345,-0.44192494999735193,0.7984071045961733,-0.458114407855486,0.8212791084013249,-0.016189457858134082,"[0.3063358164746809, -0.08375742525910579, -1.5483532412076308]","[0.3085407736615433, -0.08584360307935501, -1.5970403941486464]"
P16110,32,0.009169128233464793,0.22635656051884298,-0.006951446679120288,0.19983643622887257,-0.016120574912585083,"[-0.2897947090484032, 0.2577540575913114, 0.05954803615748616]","[-0.27997126168944675, 0.19278058769456674, 0.06633633395751914]"
Q14833,408,0.4039910728719378,0.08135894180804544,0.38805607212045207,0.07879169245524908,-0.01593500075148574,"[0.4355000954119552, 0.29240179629143803, 0.48407132691242005]","[0.4215709758299745, 0.27926732329585613, 0.46332991723552563]"
Q16816,57,-0.003534002978512918,0.09423431667033193,-0.019450253164414066,0.11704013168213342,-0.01591625018590115,"[0.12920094787688652, -0.05959447721539002, -0.08020847959703525]","[0.13571355658288198, -0.047124916631775315, -0.14693939944434886]"
P06199,60,0.6547324113195052,0.09420331634268392,0.638838440927993,0.10892657934414585,-0.01589397039151219,"[0.6406321395974317, 0.7765095447354438, 0.5470555496256402]","[0.6170919508389872, 0.7817829438525938, 0.517640428092398]"
Q07440,86,0.12731488373312685,0.16885780169391146,0.11144058399798444,0.17266287211792156,-0.015874299735142414,"[0.350185600279037, 0.09014875575835735, -0.058389704838013756]","[0.33097502479698415, 0.09425939434458286, -0.0909126671476137]"
Q6ZSR9,50,0.0935586537162693,0.08302488517492866,0.07797007308459351,0.05216356452875364,-0.015588580631675786,"[-0.01944021111430838, 0.12243310201001045, 0.1776830702531058]","[0.0044050985834415135, 0.11951723152023674, 0.10998788915010227]"
P09237,100,0.5368394251794021,0.060651447960199674,0.5213074692344241,0.07220847998094387,-0.015531955944978026,"[0.5495332064529292, 0.6039571392665332, 0.45702792981874363]","[0.5337191270242456, 0.6028829591660088, 0.427320321513018]"
P30939,32,0.11661456242702976,0.2968049473431221,0.10110679899498724,0.2966056763782906,-0.01550776343204252,"[0.04329338826187579, -0.20464630725893151, 0.511196606278145]","[0.06643703870024076, -0.2435816580619743, 0.48046501634669525]"
P42337,54,0.5590501752884722,0.33096430632536317,0.5436328145903984,0.36033196552171465,-0.015417360698073868,"[0.7851394010551692, 0.8009264051099512, 0.09108471970029619]","[0.7994679041280415, 0.7973826554940533, 0.03404788414910043]"
